Level	Rule Name	Subject	Property	Value
INFO	missing_superclass	concentration of elemental zinc in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental aluminium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental antimony in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental arsenic in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental barium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental beryllium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental bismuth in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental boron in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cadmium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental caesium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental calcium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cerium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental chromium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cobalt in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental copper in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gallium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gold in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental indium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental iron in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lanthanum in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lead in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lithium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental magnesium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental manganese in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental mercury in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental molybdenum in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental nickel in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental niobium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental phosphorus in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental potassium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental rubidium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental selenium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silicon in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silver in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sodium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental strontium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sulfur in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tellurium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thallium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thorium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tin in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental titanium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tungsten in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental uranium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental vanadium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental yttrium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental zinc in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of ammonium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of iron(2+) in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of bromide in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of chloride in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of fluoride in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of nitrite in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of nitrate in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of phosphate(3-) in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of sulfate in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of chemical entity in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of chemical entity in material entity	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental scandium in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental scandium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of chemical entity in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of chemical entity in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of chemical entity in top soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental aluminium in distilled water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental arsenic in distilled water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental barium in distilled water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental beryllium in distilled water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cadmium in distilled water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental chromium in distilled water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental copper in distilled water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lead in distilled water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental manganese in distilled water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental nickel in distilled water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental zinc in distilled water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental aluminium in tap water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental arsenic in tap water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental barium in tap water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental beryllium in tap water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cadmium in tap water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental chromium in tap water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental copper in tap water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lead in tap water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental manganese in tap water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental nickel in tap water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental zinc in tap water	rdfs:subClassOf	
INFO	missing_superclass	concentration of chemical entity in distilled water	rdfs:subClassOf	
INFO	missing_superclass	concentration of chemical entity in tap water	rdfs:subClassOf	
INFO	missing_superclass	data item about some civilian status	rdfs:subClassOf	
INFO	missing_superclass	data item about some disability status	rdfs:subClassOf	
INFO	missing_superclass	data item about some educational attainment	rdfs:subClassOf	
INFO	missing_superclass	data item about some computer and internet access	rdfs:subClassOf	
INFO	missing_superclass	data item about some internet access	rdfs:subClassOf	
INFO	missing_superclass	data item about some computing device status	rdfs:subClassOf	
INFO	missing_superclass	data item about some age	rdfs:subClassOf	
INFO	missing_superclass	data item about some grandparent age category	rdfs:subClassOf	
INFO	missing_superclass	data item about some grandparent responsibility for grandchildren	rdfs:subClassOf	
INFO	missing_superclass	data item about some housing quality	rdfs:subClassOf	
INFO	missing_superclass	data item about some group quarters type	rdfs:subClassOf	
INFO	missing_superclass	data item about some income quality	rdfs:subClassOf	
INFO	missing_superclass	data item about some poverty status	rdfs:subClassOf	
INFO	missing_superclass	data item about some Food Stamps or SNAP status	rdfs:subClassOf	
INFO	missing_superclass	data item about some health insurance coverage	rdfs:subClassOf	
INFO	missing_superclass	data item about some household size	rdfs:subClassOf	
INFO	missing_superclass	data item about some househould mortgage status	rdfs:subClassOf	
INFO	missing_superclass	data item about some employment and labor status	rdfs:subClassOf	
INFO	missing_superclass	data item about some employment status	rdfs:subClassOf	
INFO	missing_superclass	data item about some labor force status	rdfs:subClassOf	
INFO	missing_superclass	data item about some veteran status	rdfs:subClassOf	
INFO	missing_superclass	data item about some ACS race or ethnicity	rdfs:subClassOf	
INFO	missing_superclass	data item about some quality about langauge spoken	rdfs:subClassOf	
INFO	missing_superclass	data item about some language spoken at home	rdfs:subClassOf	
INFO	missing_superclass	data item about some belongs to a minority group	rdfs:subClassOf	
INFO	missing_superclass	measurement datum about some concentration of chemical entity in material entity	rdfs:subClassOf	
INFO	missing_superclass	measurement datum about some concentration of carbon dioxide in an atmosphere	rdfs:subClassOf	
INFO	missing_superclass	measurement datum about some concentration of chemical entity in environmental material	rdfs:subClassOf	
INFO	missing_superclass	measurement datum about some concentration of chemical entity in plant structure	rdfs:subClassOf	
